Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH,BINARY_EN,BINARY_CH
844,218759,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,,2,,,,,,,,-9,,,,,,1,,1,0,,,0,,0,,-5,,,,,,,,8,,-2,,-5,,,,,-10,,,,-4,,,,-3,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,0,0.714285714,-0.714285714,1,-1
845,618840,"OK, I'll bite. How is ''Matt ""Dirty"" Sanchez'' to be construed as anything other than a personal attack?",,-1,,,,,,,,-8,,,,,,1,,2,-8,,,-2,,-3,,-7,,,,,,,,9,,2,,-2,,,,,-5,,,,-1,,,,0,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,-1,blank,blank,-1,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,-0.285714286,-0.428571429,-0.142857143,-1,-1
846,384089,Maybe the area that is now the Chakma Autonomous District Council was (or is?) located within the Lawngtali district?,,0,,,,,,,,8,,,,,,3,,1,0,,,0,,0,,-2,,,,,,,,7,,10,,2,,,,,0,,,,1,,,,5,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,0.857142857,1,0.714285714,1,1
847,273534,Stole ur flag for my page. that ok?,,-3,,,,,,,,-11,,,,,,1,,-5,0,,,-6,,0,,-7,,,,,,,,6,,5,,2,,,,,-9,,,,-2,,,,-6,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,-1,1,blank,blank,-1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,-0.142857143,-0.142857143,-0.142857143,-1,-1
848,120669,"Unfortunately, I'm still worried this may not be enough to avoid arguments. <url> says ""A separate rationale must be provided each time the image is used in an article."" Should we just copy the tag for every article using the logo?",,3,,,,,,,,10,,,,,,0,,-1,2,,,3,,3,,2,,,,,,,,8,,9,,4,,,,,10,,,,5,,,,6,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,-1,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,0.857142857,0.714285714,1,1,1
849,425559,"Thanks, but I am now having trouble finding it. Any suggestions?",,1,,,,,,,,6,,,,,,4,,5,5,,,1,,1,,-1,,,,,,,,11,,12,,4,,,,,9,,,,4,,,,-3,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,-1,0.714285714,1,0.428571429,1,1
850,325596,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",,-2,,,,,,,,0,,,,,,-7,,-1,-1,,,-11,,-2,,5,,,,,,,,,,6,,2,,,,,1,,,,-5,,,,-5,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,-1,-1,blank,blank,-1,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,-1,-0.230769231,-0.714285714,0.333333333,-1,1
851,621105,"Crap, I'm sorry, I didn't realize someone was working on it, and it's done now, sorry to get your hopes up. No dramas?",-9,,,,,-3,,,,,,-1,,5,,,,,,4,,2,,0,-2,-2,,,,5,,,-3,,-6,,3,,,,,6,,,,3,,,5,,2,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,1,-1,-1,blank,blank,blank,1,blank,blank,-1,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,1,0.176470588,0.142857143,0.2,1,1
852,623175,This is great so far! What do you feel you need help with?,3,,,,,3,,,,,,4,,12,,,,,,6,,12,,5,6,-1,,,,-1,,,-1,,9,,1,,,,,8,,,,10,,,1,,2,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,1,1,-1,blank,blank,blank,-1,blank,blank,-1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,1,0.647058824,1,0.4,1,1
853,122952,"I don't get the ""defaultsort"" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to do this myself?",3,,,,,0,,,,,,0,,-1,,,,,,5,,0,,-1,1,-3,,,,0,,,1,,-1,,1,,,,,0,,,,0,,,-3,,-3,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,blank,1,blank,1,blank,-1,1,-1,blank,blank,blank,1,blank,blank,1,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,-1,blank,-1,0.294117647,0.428571429,0.2,1,1
854,262832,"I've had a go at sorting out markup for footnotes. Also many (most) of the external links were either direct-links or indirect-mentions of single research papers; I've worked these up where possible, but should they be moved from ""External links"" to ""References"" or better still to relevent place in the artice as footnotes?",7,,,,,0,,,,,,0,,0,,,,,,9,,-2,,0,6,5,,,,0,,,1,,4,,0,,,,,0,,,,1,,,-3,,1,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,1,1,1,blank,blank,blank,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,-1,blank,1,0.764705882,0.714285714,0.8,1,1
855,403979,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to Featured Article candidates at any point?",5,,,,,1,,,,,,4,,0,,,,,,5,,-1,,2,0,2,,,,-4,,,0,,8,,0,,,,,0,,,,-2,,,-5,,0,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,1,1,1,blank,blank,blank,-1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,-1,blank,1,0.529411765,0.714285714,0.4,1,1
856,128270,Can you give me a general description of <url>? Does it mention anything about making movie?,-2,,,,,-5,,,,,,2,,0,,,,,,5,,-1,,0,0,0,,,,0,,,1,,2,,0,,,,,0,,,,3,,,-7,,-4,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,1,1,1,blank,blank,blank,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,-1,blank,-1,0.411764706,0.142857143,0.6,1,1
857,48392,"Hi <name> I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",2,,,,,-3,,,,,,6,,5,,,,,,-5,,-1,,-1,4,6,,,,5,,,2,,2,,2,,,,,5,,,,6,,,8,,-3,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,-1,blank,-1,blank,-1,1,1,blank,blank,blank,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,-1,0.411764706,-0.142857143,0.8,-1,1
858,621018,"Thank you! Was I the only one who found Lima's tone to be, to say the least, unpleasant?",-3,,,,,-3,,,,,,-2,,10,,,,,,4,,2,,3,0,1,,,,8,,,-2,,-2,,4,,,,,5,,,,12,,,6,,2,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,1,1,1,blank,blank,blank,1,blank,blank,-1,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,1,0.411764706,0.142857143,0.6,1,1
859,621114,And what did I do wrong???????????????????????,-8,,,,,-8,,,,,,-3,,-12,,,,,,-4,,-7,,-6,-11,-9,,,,-7,,,-2,,-8,,-9,,,,,-5,,,,-11,,,-10,,-12,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,blank,-1,-1,-1,blank,blank,blank,-1,blank,blank,-1,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,-1,-1,-1,-1,-1,-1
860,620266,"Yes, I'd seen your note, but it looks as though all five of those edits were made by users other than Terra. Do you have any reason to suspect they are his sockpuppets?",-4,,,,,0,,,,,,-2,,0,,,,,,5,,-5,,2,-3,-1,,,,-1,,,3,,-3,,3,,,,,2,,,,7,,,4,,-10,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,1,-1,-1,blank,blank,blank,-1,blank,blank,1,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,-1,0.058823529,0.142857143,0,1,1
861,372520,"Which seems to be exactly in line with my point about album covers. If you were referring only to logos, could you please qualify why they should be treated differently?",,,1,,-1,2,,,,,,,3,,-6,,,,-1,,,,,,,,,,,,,,,9,2,,,,,3,,,,4,4,,,,6,,-3,blank,blank,1,blank,-1,1,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,-1,0.384615385,0,0.714285714,1,1
862,227647,"Found this awesome shot of a <url>, but cannot figure out how to make the picture show on the English language <url> page. Any clues?",,,1,,10,1,,,,,,,1,,0,,,,1,,,,,,,,,,,,,,,7,-1,,,,,0,,,,3,0,,,,0,,-4,blank,blank,1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,-1,0.692307692,1,0.428571429,1,1
863,619321,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?,,,4,,7,4,,,,,,,6,,3,,,,7,,,,,,,,,,,,,,,0,1,,,,,1,,,,0,3,,,,3,,3,blank,blank,1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,1,1,1,1,1,1
864,75733,I saw your motorcycle map for Daytona. Could you do one for Indianapolis?,,,-2,,0,1,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,0,2,,,,,0,,,,0,1,,,,3,,-10,blank,blank,-1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,-1,0.692307692,0.666666667,0.714285714,1,1
865,475559,I styled the page to look like <url>. What are your thoughts?,,,4,,1,0,,,,,,,3,,0,,,,2,,,,,,,,,,,,,,,9,1,,,,,0,,,,0,1,,,,0,,0,blank,blank,1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,1,1,1,1,1,1
866,509049,Then no one ever sees that page? Isn't it the login page?,,,-1,,-2,-3,,,,,,,-1,,2,,,,-1,,,,,,,,,,,,,,,0,-3,,,,,0,,,,-3,0,,,,-7,,-5,blank,blank,-1,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,blank,-1,1,blank,blank,blank,-1,blank,-1,-0.384615385,-0.666666667,-0.142857143,-1,-1
867,542167,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",,,1,,1,1,,,,,,,5,,-1,,,,3,,,,,,,,,,,,,,,10,3,,,,,2,,,,1,0,,,,6,,-3,blank,blank,1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,-1,0.692307692,0.666666667,0.714285714,1,1
868,262261,"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?",,,-2,,1,1,,,,,,,2,,-6,,,,2,,,,,,,,,,,,,,,9,4,,,,,0,,,,1,1,,,,2,,0,blank,blank,-1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,1,0.692307692,0.333333333,1,1,1
869,89254,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",,,0,,1,0,,,,,,,0,,0,,,,1,,,,,,,,,,,,,,,10,0,,,,,2,,,,1,2,,,,3,,3,blank,blank,1,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,1,1,1,1,1,1
870,525643,"Hi <name> regarding 'your' article on <url>, I think the classification as ""hexose deoxy sugar"" is clearly wrong, it would be rather something like ""methyl ether of a branched heptose dideoxy sugar"" but I'm not sure how chemists usually refer to such substances. Could you shed light on the issure?",,,-3,,-8,1,,,,,,,-2,,-4,,,,2,,,,,,,,,,,,,,,11,-2,,,,,2,,,,2,4,,,,7,,-10,blank,blank,-1,blank,-1,1,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,1,blank,-1,0.076923077,-0.333333333,0.428571429,-1,1
871,211134,"I'm going to try and hurry the <url> article through both GA and Featured Article to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",-4,,,,1,,,,,1,,-3,,,,,1,,2,,,,,,,,2,,,-3,-1,,,,,,,-2,,,-5,,,,,-2,,,,,6,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,-0.076923077,0.333333333,-0.428571429,1,-1
872,177507,"Thanks for the articles on South African cricket teams - I was planning to do them myself but I really appreciate that you've done them. By the way, where did you find the information on what regions the teams represent?",4,,,,6,,,,,5,,-1,,,,,11,,-1,,,,,,,,9,,,0,6,,,,,,,6,,,5,,,,,1,,,,,8,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,0.692307692,0.333333333,1,1,1
873,625109,"No, of course I never did. So why do you keep writing about ""scorning others's sensitivities"" when such a thing was never suggested?",-8,,,,-7,,,,,3,,-2,,,,,-4,,-2,,,,,,,,-9,,,-7,-5,,,,,,,-6,,,-9,,,,,-5,,,,,-8,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-0.846153846,-0.666666667,-1,-1,-1
874,624167,"I kind of agree. Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",-8,,,,-5,,,,,-6,,-10,,,,,-1,,-1,,,,,,,,-3,,,-7,-3,,,,,,,-2,,,-7,,,,,-3,,,,,-7,-1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-1,-1,-1,-1,-1
875,288514,"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",-1,,,,2,,,,,5,,1,,,,,-3,,1,,,,,,,,9,,,-10,6,,,,,,,2,,,4,,,,,4,,,,,3,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,0.538461538,0.333333333,0.714285714,1,1
876,356719,"Well, to delete, I would have to nominate it for Vote for Deletion, is that not true? Or can you just directly delete it yourself?",-3,,,,0,,,,,-7,,-1,,,,,-1,,0,,,,,,,,0,,,-11,-5,,,,,,,-1,,,-4,,,,,-2,,,,,-3,-1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-0.538461538,-0.333333333,-0.714285714,-1,-1
877,471390,PS. Is <url> more relevant to explain the analogy?,-4,,,,1,,,,,-1,,-1,,,,,0,,0,,,,,,,,0,,,0,0,,,,,,,2,,,5,,,,,0,,,,,0,-1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,0.538461538,0,1,1,1
878,535512,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",-8,,,,2,,,,,-11,,0,,,,,1,,0,,,,,,,,0,,,,-1,,,,,,,2,,,2,,,,,-3,,,,,0,-1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,0.333333333,0.333333333,0.333333333,1,1
879,23281,To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,-6,,,,-2,,,,,-10,,-3,,,,,-5,,-2,,,,,,,,-6,,,-2,-1,,,,,,,-2,,,-4,,,,,3,,,,,3,-1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,-0.692307692,-1,-0.428571429,-1,-1
880,621241,"We? Which ""we"" would this be?",-10,,,,-1,,,,,-6,,-2,,,,,-4,,-2,,,,,,,,-9,,,-10,-3,,,,,,,-1,,,-5,,,,,-5,,,,,6,-1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,-0.846153846,-1,-0.714285714,-1,-1
881,440673,"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button. What am I supposed to do about this?",,-3,,,-5,,,,,-5,,-6,,,,-11,,,,,,,-7,,-2,,,-3,,,0,,,,,,-3,,,,,-3,,,,-3,,0,,,-10,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,1,blank,blank,-1,-0.714285714,-1,-0.5,-1,-1
882,610652,"I was wondering, why did you do that, create that new cat and then add it to the polanski without any discussion at all? Have you read the polanski talkpage and seen the lengthy discussion regarding the cats there?",,-2,,,-8,,,,,-6,,-1,,,,-6,,,,,,,-6,,-10,,,-8,,,-1,,,,,,-6,,,,,-3,,,,-7,,-1,,,-12,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,-1,blank,blank,-1,-1,-1,-1,-1,-1
883,461436,That sounds to POVish to me <url>. What do you think?,,1,,,1,,,,,-6,,1,,,,-3,,,,,,,3,,-1,,,6,,,0,,,,,,5,,,,,0,,,,-4,,0,,,0,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,1,blank,blank,1,0.428571429,0.333333333,0.5,1,1
884,619213,"If you're not going to reply then I will undo the edit. Again, why have ""Fictional martial artists"" over the sub-cat ""Anime and manga martial artists"" and not use alphabetical order?",,-1,,,-3,,,,,-6,,-2,,,,-3,,,,,,,-6,,-8,,,-2,,,-3,,,,,,-2,,,,,-3,,,,-9,,-3,,,-12,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,-1,blank,blank,-1,-1,-1,-1,-1,-1
