Community,Num,Index,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,EN25,EN26,EN27,EN28,EN29,EN30,EN31,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,EN1_zscore,EN2_zscore,EN3_zscore,EN4_zscore,EN5_zscore,EN6_zscore,EN7_zscore,EN8_zscore,EN9_zscore,EN10_zscore,EN11_zscore,EN12_zscore,EN13_zscore,EN14_zscore,EN15_zscore,EN16_zscore,EN17_zscore,EN18_zscore,EN19_zscore,EN20_zscore,EN21_zscore,EN22_zscore,EN23_zscore,EN24_zscore,EN25_zscore,EN26_zscore,EN27_zscore,EN28_zscore,EN29_zscore,EN30_zscore,EN31_zscore,CH1_zscore,CH2_zscore,CH3_zscore,CH4_zscore,CH5_zscore,CH6_zscore,CH7_zscore,CH8_zscore,CH9_zscore,CH10_zscore,CH11_zscore,CH12_zscore,CH13_zscore,CH14_zscore,CH15_zscore,CH16_zscore,CH17_zscore,CH18_zscore,CH19_zscore,CH20_zscore,CH21_zscore,label_t,label_t_z,label_d,label_d_z
Wikipedia,1065,364,168298,The main article needs a facelift. Do you want to make suggestions?,-2,6,-1,-3,0,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-4,,1,,,0,5,11,4,,,,,,,,,,,-0.54953289,1.58333311,-0.608076968,-1.003613239,-0.055527788,-0.390207973,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.282344412,-1.1716893,,0.126860014,,,0.014519845,0.614456697,1.766703626,0.536389935,,,,,,,,,,,0,0,-1,-1
Wikipedia,1066,365,169878,Because I haven't seen it; I'm not even sure from the discussion whether it's on or off Wikipedia. Can you supply a link or a reference?,-3,-2,2,-1,1,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-6,,2,,,1,4,1,4,,,,,,,,,,,-0.70324217,-0.171066859,0.568846196,-0.476716289,0.16540192,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.077969587,-1.688001883,,0.339726818,,,0.217797681,0.419649895,0.233947056,0.536389935,,,,,,,,,,,0,0,-1,-1
Wikipedia,1067,366,174873,I think the 'url' would be more precise and accurate as 'url'. What sayest thou?,8,0,-2,3,5,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,-1,-7,,,,,-1,1,5,-2,,,,,,,,,,,0.987559915,0.267533133,-1.000384689,0.577077613,1.049120753,-0.390207973,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-0.94390454,-1.946158174,,,,,-0.18875799,-0.164770511,0.847049684,-0.497434242,,,,,,,,,,,0,0,-1,-1
Wikipedia,1068,367,177451,"Are you saying that Scotty was being ""hot-headed""?  If so, can you please tell us what Scotty did that was ""hot-headed""?",6,0,-5,-4,-7,-4,-2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-2,,0,,,2,5,-5,4,,,,,,,,,,,0.680141354,0.267533133,-2.177307853,-1.267061715,-1.602035744,-0.868812574,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-0.739529715,-0.655376717,,-0.086006789,,,0.421075517,0.614456697,-0.685706887,0.536389935,,,,,,,,,,,0,0,-1,-1
Wikipedia,1069,368,193182,"Why the removal of the citation dealing with coriolis?  Was the proof not within the citation, or was the citation not considered primary?",5,0,-1,0,-7,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,4,,,-1,-5,-7,-3,,,,,,,,,,,0.526432073,0.267533133,-0.608076968,-0.213267813,-1.602035744,-0.868812574,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.739529715,0.119092157,,0.765460425,,,-0.18875799,-1.333611323,-0.992258201,-0.669738271,,,,,,,,,,,0,0,0,0
Wikipedia,1070,369,194790,You recently attached a <nowiki><person></nowiki> tag to an article about an Azeri poet. May I ask why?,7,9,1,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,,7,,,1,6,-8,4,,,,,,,,,,,0.833850634,2.241233099,0.176538475,0.840526088,0.607261337,0.567001229,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,-0.330780064,0.63540474,,1.404060836,,,0.217797681,0.809263499,-1.145533858,0.536389935,,,,,,,,,,,0,0,-1,-1
Wikipedia,1071,370,196624,I would like to create a few plots. Where can I access the geologic temperature record raw data?,2,1,2,-1,3,-4,1,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-2,,2,,,4,3,13,-6,,,,,,,,,,,0.065304232,0.486833129,0.568846196,-0.476716289,0.607261337,-0.868812574,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,0.282344412,-0.655376717,,0.339726818,,,0.827631188,0.224843093,2.07325494,-1.186650359,,,,,,,,,,,0,0,-1,-1
Wikipedia,1072,371,196952,"While editing the COIN page regarding Ciplex, I accidently broke your sig. Since I don't want any more flame, could you please fix it?",7,-2,-4,0,-8,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,,4,,,0,-4,5,-4,,,,,,,,,,,0.833850634,-0.171066859,-1.785000132,-0.213267813,-1.822965452,-0.390207973,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,0.486719237,0.893561032,,0.765460425,,,0.014519845,-1.138804521,0.847049684,-0.8420423,,,,,,,,,,,0,0,-1,-1
Wikipedia,1073,372,199732,"No more saga! Help me by keeping this page the way it is right now, alright?",-8,-7,-5,-7,-7,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,-5,-1,-6,,-3,,,3,-5,-11,-11,,,,,,,,,,,-1.471788573,-1.26756684,-2.177307853,-2.057407141,-1.602035744,0.327698929,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-1.415319605,-0.94390454,-1.688001883,,-0.7246072,,,0.624353352,-1.333611323,-1.605360829,-2.048170507,,,,,,,,,,,0,0,-1,-1
Wikipedia,1074,373,199817,"Who is going to contact all of the users?  Is a bot being set to do that in the event it's necessary, or is it being done manually?",7,0,1,-1,-6,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,0,,,3,1,3,-3,,,,,,,,,,,0.833850634,0.267533133,0.176538475,-0.476716289,-1.381106036,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.077969587,0.377248449,,-0.086006789,,,0.624353352,-0.164770511,0.54049837,-0.669738271,,,,,,,,,,,0,0,-1,-1
Wikipedia,1075,374,201885,I thought we had all agreed that the lead is fine as it is.  What is the sentence supposed to mean?,-5,-1,2,-7,-6,-3,-1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-6,,3,,,2,1,-3,-7,,,,,,,,,,,-1.010660731,0.048233137,0.568846196,-2.057407141,-1.381106036,-0.629510273,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.535154889,-1.688001883,,0.552593621,,,0.421075517,-0.164770511,-0.379155573,-1.358954389,,,,,,,,,,,0,0,-1,-1
Wikipedia,1076,375,209080,"What exactly are the rules on this page? Can stuff be added without discussion and ""consensus""?",6,-7,0,-1,3,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,-3,-9,-4,4,-1,,,-8,-2,-11,,,,,,,,,,,,0.680141354,-1.26756684,-0.215769247,-0.476716289,0.607261337,-1.108114875,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.969672059,-2.578903142,-1.1716893,-0.258564181,-0.298873593,,,-1.61170284,-0.749190917,-1.605360829,,,,,,,,,,,,0,1,1,1
Wikipedia,1077,376,210924,"In the 'url' article, is polar mount correct?  It might be improved by a bit more detail about how it works, perhaps?",7,1,1,2,1,-4,1,,,,,,,,,,,,,,,,,,,,,,,,,8,7,0,2,-5,,,-2,1,-2,,,,,,,,,,,,0.833850634,0.486833129,0.176538475,0.313629137,0.16540192,-0.868812574,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,1.481389445,0.691094062,-0.139064134,-0.789020592,-1.150340807,,,-0.392035826,-0.164770511,-0.225879916,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1078,377,213945,Thanks for the note about my work on the above line. Would you mind if I copied and pasted your version over to mine to work on?,13,2,1,7,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,8,7,0,3,10,,,9,8,13,,,,,,,,,,,,1.756106317,0.706133126,0.176538475,1.630871514,1.270050461,2.002815033,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,1.481389445,0.691094062,-0.139064134,-0.523792387,2.042661246,,,1.844020366,1.198877103,2.07325494,,,,,,,,,,,,0,0,0,0
Wikipedia,1079,378,215346,"I was reading the article reverse overshot wheel, but I can't find anything about the ""reverse"" part. Can you expand this?",5,1,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,9,1,,,1,4,3,,,,,,,,,,,,0.526432073,0.486833129,-0.215769247,-0.213267813,0.828191045,0.327698929,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-0.126405239,-0.139064134,1.067576849,0.126860014,,,0.217797681,0.419649895,0.54049837,,,,,,,,,,,,0,0,0,0
Wikipedia,1080,379,216645,"No problem, It was open and shut 'url' issue. For your next project can you find something that doesnt make your fanclub at the Wikipedia Review angry?",-9,-10,0,1,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,0,-7,-3,5,5,,,-2,2,-11,,,,,,,,,,,,-1.625497853,-1.925466829,-0.215769247,0.050180662,1.711909877,1.04560583,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-2.170153491,-0.913533008,0.006664025,0.978327229,,,-0.392035826,0.030036291,-1.605360829,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1081,380,221905,I don't know why claim that you reverted vandalism (rv edit summary) when to me they appeared to be good faith edits. What exactly was the vandalism?,0,-6,-1,-2,-4,-2,-1,,,,,,,,,,,,,,,,,,,,,,,,,0,-2,-1,7,-6,,,-1,5,-11,,,,,,,,,,,,-0.242114329,-1.048266844,-0.608076968,-0.740164764,-0.93924662,-0.390207973,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-1.148279365,-0.397220426,0.537120437,-1.363207611,,,-0.18875799,0.614456697,-1.605360829,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1082,381,225961,"So, now that it's clear there's no moratorium, you now think it's controverial?  Can you explain why?",3,-5,1,2,-6,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,0,2,-2,7,3,,,-1,1,-11,,,,,,,,,,,,0.219013512,-0.828966848,0.176538475,0.313629137,-1.381106036,0.567001229,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,-0.330780064,-0.655376717,0.537120437,0.552593621,,,-0.18875799,-0.164770511,-1.605360829,,,,,,,,,,,,0,0,0,0
Wikipedia,1083,382,231869,These two factors make me think that Indian ice-cream is a better name for the article than sxusem.  What are your thoughts on this?,9,2,2,2,3,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,8,1,,,3,4,1,,,,,,,,,,,,1.141269195,0.706133126,0.568846196,0.313629137,0.607261337,-0.390207973,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.486719237,0.119092157,0.802348643,0.126860014,,,0.624353352,0.419649895,0.233947056,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1084,383,234095,"On 'url' about the Chinese sex imbalance, you accused either the OP or the first responder (me) of 'url'. Could you explain why you thought either of us was advocating, opining, or recruiting, in a way that diminished the quality of the reference desk?",-2,-4,0,0,2,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-1,7,,,,-3,1,-11,,,,,,,,,,,,-0.54953289,-0.609666852,-0.215769247,-0.213267813,0.386331629,-0.629510273,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,-0.739529715,-0.397220426,0.537120437,,,,-0.595313661,-0.164770511,-1.605360829,,,,,,,,,,,,0,0,0,0
Wikipedia,1085,384,234547,"Hey US, I added a rationale to why the project was looking to create its own criteria.  Could you take a look at it and see if it changes your mind?",11,2,1,3,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,9,8,0,9,3,,,-4,8,9,,,,,,,,,,,,1.448687756,0.706133126,0.176538475,0.577077613,1.490980169,0.088396628,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,1.704213218,0.895468888,-0.139064134,1.067576849,0.552593621,,,-0.798591497,1.198877103,1.460152312,,,,,,,,,,,,0,0,0,0
Wikipedia,1086,385,237529,"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?",-7,-5,2,7,2,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,7,1,-2,11,2,,,-9,5,-11,,,,,,,,,,,,-1.318079292,-0.828966848,0.568846196,1.630871514,0.386331629,-0.629510273,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,1.258565672,-0.535154889,-0.655376717,1.598033261,0.339726818,,,-1.814980675,0.614456697,-1.605360829,,,,,,,,,,,,0,0,0,0
Wikipedia,1087,386,238442,"Yet you did violate 'url' and could be blocked right now. If that edit recurred, would you revert it again?",-7,-6,0,-4,-4,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,-4,3,-1,7,3,,,-8,5,-11,,,,,,,,,,,,-1.318079292,-1.048266844,-0.215769247,-1.267061715,-0.93924662,0.567001229,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,-1.192495832,-0.126405239,-0.397220426,0.537120437,0.552593621,,,-1.61170284,0.614456697,-1.605360829,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1088,387,250689,"Third: it's August 31 2010. Please check my userpage for reasons why I really don't feel useful today. Ask another admin, okay?",,-8,-4,-1,-10,-3,-2,,,,,,,,,,,,,,,,,,,,,,,,,-10,-6,-8,8,-7,,,-9,7,-11,,,,,,,,,,,,,-1.486866836,-1.785000132,-0.476716289,-2.264824868,-0.629510273,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-2.529438471,-1.965778666,-2.204314466,0.802348643,-1.576074414,,,-1.814980675,1.004070301,-1.605360829,,,,,,,,,,,,0,0,0,0
Wikipedia,1089,388,252731,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?",-10,-10,-7,-7,-6,1,-5,,,,,,,,,,,,,,,,,,,,,,,,,-9,3,1,-1,-11,,,-9,4,-11,,,,,,,,,,,,-1.779207134,-1.925466829,-2.961923296,-2.057407141,-1.381106036,0.327698929,-2.029666698,,,,,,,,,,,,,,,,,,,,,,,,,-2.306614698,-0.126405239,0.119092157,-1.58470521,-2.427541629,,,-1.814980675,0.419649895,-1.605360829,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1090,389,253209,Thanks for that - very nicely commented code (rare to see)! It seems to need a table to be set up - do you have the schema or sql for that handy?,13,7,5,6,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,8,12,4,5,8,,,-1,7,13,,,,,,,,,,,,1.756106317,1.802633106,1.74576936,1.367423039,1.270050461,1.04560583,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,1.481389445,1.712968189,0.893561032,0.006664025,1.616927639,,,-0.18875799,1.004070301,2.07325494,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1091,390,253511,Hi. What was wrong with the Autamata page?,-2,-3,1,0,-4,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,-5,-3,-1,,,8,,-6,,,5,,,,,,,,,,,-0.54953289,-0.390366855,0.176538475,-0.213267813,-0.93924662,-0.150905672,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-1.415319605,-1.35265419,-0.397220426,,,0.649538952,,-1.205147168,,,0.708693965,,,,,,,,,,,0,0,-1,-1
Wikipedia,1092,391,260538,I have absolutely no idea what you are talking about.  Please be more precise?,-8,-5,-2,-1,-4,-8,-2,,,,,,,,,,,,,,,,,,,,,,,,,-8,-1,0,,,9,,-7,,,5,,,,,,,,,,,-1.471788573,-0.828966848,-1.000384689,-0.476716289,-0.93924662,-1.826021776,-0.962959897,,,,,,,,,,,,,,,,,,,,,,,,,-2.083790925,-0.94390454,-0.139064134,,,0.902277844,,-1.408425004,,,0.708693965,,,,,,,,,,,0,0,-1,-1
Wikipedia,1093,392,264041,I refer you to my last answer about independent sources. Do you have press coverage?,-5,-1,2,0,1,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,4,,1,,,2,,,,,,,,,,,-1.010660731,0.048233137,0.568846196,-0.213267813,0.16540192,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.282344412,-0.139064134,,,-0.361416615,,0.217797681,,,0.191781876,,,,,,,,,,,1,0,-1,-1
Wikipedia,1094,393,264811,"I.m keen to see your recent abbey article on the main page, but there are no references. Can this be fixed?",-6,-2,0,1,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,,,8,,-4,,,-4,,,,,,,,,,,-1.164370012,-0.171066859,-0.215769247,0.050180662,1.270050461,0.567001229,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.30120074,0.895468888,0.119092157,,,0.649538952,,-0.798591497,,,-0.8420423,,,,,,,,,,,0,0,0,0
Wikipedia,1095,394,275128,"I dunno, but this one reeks of that banned user 'url' - same mark-as-minor edits, same targets. Care for a look at this?",0,-8,-4,-1,1,3,-1,,,,,,,,,,,,,,,,,,,,,,,,,3,1,-1,,,5,,-5,,,-8,,,,,,,,,,,-0.242114329,-1.486866836,-1.785000132,-0.476716289,0.16540192,0.80630353,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,-0.535154889,-0.397220426,,,-0.108677723,,-1.001869333,,,-1.531258418,,,,,,,,,,,0,0,0,0
Wikipedia,1096,395,279097,Ok I've moved 'url' back to 'url'. Oleg you want to write something on the talk page about the move?,5,-1,0,1,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,-3,,,4,,2,,,-4,,,,,,,,,,,0.526432073,0.048233137,-0.215769247,0.050180662,0.16540192,2.242117333,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,,0.486719237,-0.913533008,,,-0.361416615,,0.421075517,,,-0.8420423,,,,,,,,,,,0,0,-1,-1
Wikipedia,1097,396,282732,Somebody keeps moving the Shannan Prefecture to Lhoka Prefecture. What is your view on this?,4,-5,-1,1,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,,,8,,7,,,6,,,,,,,,,,,0.372722793,-0.828966848,-0.608076968,0.050180662,-0.276457496,0.327698929,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.691094062,0.377248449,,,0.649538952,,1.437464695,,,0.880997994,,,,,,,,,,,1,1,-1,-1
Wikipedia,1098,397,288161,I've now supplied a free image on 'url' (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?,4,4,1,3,9,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,10,12,-1,,,10,,10,,,5,,,,,,,,,,,0.372722793,1.144733118,0.176538475,0.577077613,1.932839585,-0.390207973,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,1.927036991,1.712968189,-0.397220426,,,1.155016736,,2.047298202,,,0.708693965,,,,,,,,,,,0,0,-1,-1
Wikipedia,1099,398,291911,I see you've given her a code name in 'url'. Where did you run across this tidbit?,3,-5,1,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,-2,,,7,,,,,1,,,,,,,,,,,0.219013512,-0.828966848,0.176538475,0.050180662,0.16540192,1.04560583,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,,0.077969587,-0.655376717,,,0.39680006,,,,,0.019477847,,,,,,,,,,,0,0,-1,-1
Wikipedia,1100,399,295219,"oh, my, how did I get this here twice; trying to do too much at once (what else is new).  Can you copy instead a different color?",5,,0,0,3,-4,2,,,,,,,,,,,,,,,,,,,,,,,,,4,6,-3,,,6,,-6,,,2,,,,,,,,,,,0.526432073,,-0.215769247,-0.213267813,0.607261337,-0.868812574,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,0.486719237,-0.913533008,,,0.144061168,,-1.205147168,,,0.191781876,,,,,,,,,,,0,0,-1,-1
Wikipedia,1101,400,298086,Latest version (now on  Commons); all placenames included but still needs some tidying up and  tweaking. Comments?,7,-1,1,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,7,,-10,,,3,,,,,,,,,,,0.833850634,0.048233137,0.176538475,-0.213267813,-0.055527788,0.80630353,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.282344412,-0.139064134,,,0.39680006,,-2.018258511,,,0.364085906,,,,,,,,,,,0,0,-1,-1
Wikipedia,1102,401,299080,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?,1,-1,4,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,9,10,5,,,7,,11,,,6,,,,,,,,,,,-0.088405049,0.048233137,1.353461639,0.313629137,0.386331629,1.04560583,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,1.704213218,1.304218538,1.151717323,,,0.39680006,,2.250576037,,,0.880997994,,,,,,,,,,,1,1,-1,-1
Wikipedia,1103,402,299306,"Sorry, its not immeadiately obvious why thats a revert. Can you clarify?",5,0,1,3,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,4,,4,,,-1,,,,,,,,,,,0.526432073,0.267533133,0.176538475,0.577077613,-0.055527788,-0.150905672,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,0.282344412,-0.139064134,,,-0.361416615,,0.827631188,,,-0.325130212,,,,,,,,,,,0,0,0,0
Wikipedia,1104,403,299583,"Hello, csloat. What is your response to my suggestion 'url'?",2,1,1,1,-2,-3,1,,,,,,,,,,,,,,,,,,,,,,,,,-1,2,-3,,,3,,-2,,,2,,,,,,,,,,,0.065304232,0.486833129,0.176538475,0.050180662,-0.497387204,-0.629510273,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.524024513,-0.330780064,-0.913533008,,,-0.614155507,,-0.392035826,,,0.191781876,,,,,,,,,,,0,0,-1,-1
Wikipedia,1105,404,305475,"Hey, I noticed you protected the article 'url' from being recreated. Will you be able to reverse that If I recreate the article with sourced, factual, real world content?",5,-5,0,0,3,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,5,11,1,,,7,,7,,,3,,,,,,,,,,,0.526432073,-0.828966848,-0.215769247,-0.213267813,0.607261337,0.327698929,-0.607390963,,,,,,,,,,,,,,,,,,,,,,,,,0.812918126,1.508593363,0.119092157,,,0.39680006,,1.437464695,,,0.364085906,,,,,,,,,,,1,1,-1,-1
Wikipedia,1106,405,311058,There's an interesting discussion here: 'url'. Care to explain?,-2,-6,-3,0,-2,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,-7,6,,5,7,,,,,,,,,,,,,,,-0.54953289,-1.048266844,-1.392692411,-0.213267813,-0.497387204,-0.629510273,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,-0.126405239,-1.946158174,0.271892231,,-0.108677723,0.827853609,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1107,406,317346,"Hi, welcome to Wikipedia.  Could you explain in your 'url' just '''''what''''' a Universiade is?",-3,-5,-3,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,9,-3,4,,8,3,,,,,,,,,,,,,,,-0.70324217,-0.828966848,-1.392692411,,-0.276457496,0.088396628,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,1.099843713,-0.913533008,-0.258564181,,0.649538952,-0.024184487,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1108,407,323592,"I've just seen your message on my Talk page.  Why do you want the disambiguation page to be the one that doesn't say ""disambiguation""?",-2,-2,1,0,-3,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-1,5,,6,10,,,,,,,,,,,,,,,-0.54953289,-0.171066859,0.176538475,-0.213267813,-0.718316912,-0.150905672,-0.25182203,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,0.077969587,-0.397220426,0.006664025,,0.144061168,1.466882181,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1109,408,325216,"Hello, I and a few others have made many edits to 'url'.  Do you have any more comments and can you be persuaded to change your vote?",3,-5,-1,2,1,-4,2,,,,,,,,,,,,,,,,,,,,,,,,,4,1,6,4,,9,4,,,,,,,,,,,,,,,0.219013512,-0.828966848,-0.608076968,0.313629137,0.16540192,-0.868812574,0.459315837,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,-0.535154889,1.409873615,-0.258564181,,0.902277844,0.188825037,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1110,409,333023,You may want to look at the nomination.  What did you intend to do?,2,-5,0,1,2,-4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-2,4,,9,7,,,,,,,,,,,,,,,0.065304232,-0.828966848,-0.215769247,0.050180662,0.386331629,-0.868812574,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,-0.078376967,-0.535154889,-0.655376717,-0.258564181,,0.902277844,0.827853609,,,,,,,,,,,,,,,0,0,-1,-1
Wikipedia,1111,410,335369,I just noticed you've added me as a sock puppet for Blue Sea? Can I ask what led you to this conclusion?,4,-2,-1,1,-2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,-4,5,,9,3,,,,,,,,,,,,,,,0.372722793,-0.171066859,-0.608076968,0.050180662,-0.497387204,0.567001229,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,,-1.1716893,0.006664025,,0.902277844,-0.024184487,,,,,,,,,,,,,,,0,0,0,0
Wikipedia,1112,411,339348,"All the images are on the right side, which means they sometime clash and push the text away from itself. Have you considered moving some images to the left to stop this?",2,-4,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,7,-5,11,,9,10,,,,,,,,,,,,,,,0.065304232,-0.609666852,-0.215769247,0.050180662,-0.055527788,0.567001229,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.367270579,0.691094062,-1.429845591,1.598033261,,0.902277844,1.466882181,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1113,412,339977,"I have found a better citation for reference 7, but am not sure how to insert the page number (p. 97 from the book cited).  Do you know the right format for this?",11,4,1,1,2,-4,3,,,,,,,,,,,,,,,,,,,,,,,,,2,12,10,9,,10,5,,,,,,,,,,,,,,,1.448687756,1.144733118,0.176538475,0.050180662,0.386331629,-0.868812574,0.814884771,,,,,,,,,,,,,,,,,,,,,,,,,0.144446806,1.712968189,2.442498781,1.067576849,,1.155016736,0.401834561,,,,,,,,,,,,,,,1,0,-1,-1
Wikipedia,1114,413,344363,pls see my comments on your revert on the talk page.  Perhaps you'll consider undoing my revert?,0,-6,1,1,-3,-4,1,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,6,,7,9,,,,,,,,,,,,,,,-0.242114329,-1.048266844,0.176538475,0.050180662,-0.718316912,-0.868812574,0.103746904,,,,,,,,,,,,,,,,,,,,,,,,,0.590094353,0.486719237,0.63540474,0.271892231,,0.39680006,1.253872657,,,,,,,,,,,,,,,1,1,1,1
