Num,Id,Request#,Label1,Label2,Label3
722,1230,"Last month <url> was not promoted to Featured Article because, apparently, not enough people had taken the time to read and comment. If I nominate it again, will you read it (it's lengthy) and comment?",0,0,0
723,451163,You <url> that you were working on an overhaul of the archiving system. Do you have any plans to start working on this again?,0,0,1
724,618765,"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?",0,0,0
725,245897,Thanks for the revert on <url>. Kinda curious how this blanking is always done by IPs that trace back to USAF installations isn't it?,0,0,0
726,502806,What was your aim with <url>? have you abandoned it?,0,0,0
727,625941,"I'm not seeing a problem, a few minor formatting issues. What specifically did you think was weird?",0,1,0
728,406045,"Well, you leaved me also curious. Why was it not appropriate?",0,0,0
729,630774,"You seem to have plenty of time to discuss, why don't you try to educate <url> ? Maybe he needs this more than me ?",0,0,0
730,619425,"no problem. ic an hit it up through preferences seciton, right?",1,0,0
731,203810,"My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard. Any thoughts on this article's organization?",0,0,0
732,288788,Why revert? Shouldn't it be included somewhere in the discography?,0,0,0
733,600446,I agree that '''Pack''' need some work. Is there an appropriate way to flag it for some attention?,0,0,0
734,83698,I would load them into commons. How do I do that?,0,0,0
735,143271,"Now that I thought we had this figured out as clean and simple, but Google has expanded their street view to the south end of Smith-Dorrien Trail which shows a sign naming it Trail<url> rather than Spray Lakes Road. What do we do if there is a contradiction between a reliable map (the Canmore map) and actual signage?",0,1,0
736,243756,"Was working, so no. You?",0,1,0
737,627801,"Just saw your message on <url>. Shall I carry on the review, or shall I wait for a cue from your side when you're ready to carry on?",0,0,0
738,243621,"Hi, I found two sources which state that <url> was still married and when she moved to Harlem with her Husband. Do you have any sources to the contrary?",0,0,0
739,104082,Hello-I think you know more about <url> than I do. Want to check it?,0,0,0
740,619750,Merci. Now do you have any idea to solve discrepancy in <url> ?,0,0,0
741,314969,"I see <url> some <person> tags to the <url> page. Is there something in particular you feel needs citation, or did the article just look generally reference-sparse?",0,0,0
742,73573,Sorry??? Which comment are you referring to?,0,1,0
743,408050,Wait. I've never edited that page?,0,0,0
744,473173,"If it can wait until tomorrow, I'll look then. Could you provide diffs to the two threads?",1,0,1
745,625364,"We already list Latvia, Lithuania and Estonia separately. Along with Belarus and Ukraine, that doesn't leave much of the USSR that was occupied, does it?",1,0,0
746,614895,Your contributions show no edits to any Request for Comment's. Could you provide a link?,0,0,1
747,624693,"Ok! First things first, is there anything in particular you would like me to help you out with?",0,0,0
748,220676,I bow to your superior knowledge of Irish :-) One question - the Irish Wikipedia is called Vikipedia? How so - there's no 'v' in the Irish alphabet?,1,1,0
749,451388,Thanks for clean-up of the secret talkpage colourer-inner. Aren't people odd?,1,0,1
750,622230,"Currently, <url> is a subcategory of <url>. What would you suggest doing about this?",0,0,0
751,366090,"I'm getting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but should it be left out until there's no difference?""'m getting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but should it be left out until there's ""m getting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but should it be left out u"" getting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but should it b""getting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS 120, but ""etting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing it. it IS""tting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of fixing ""ting a "Metronome: q = 120", but I've been in touch with them and they say they're in the process of""ing a "Metronome: q = 120", but I've been in touch with them and they say they're in the pro""ng a "Metronome: q = 120", but I've been in touch with them and they say they're in t""g a "Metronome: q = 120", but I've been in touch with them and they say they're"" a "Metronome: q = 120", but I've been in touch with them and they say the""a "Metronome: q = 120", but I've been in touch with them and they say "" "Metronome: q = 120", but I've been in touch with them and they sa"""Metronome: q = 120", but I've been in touch with them and they s""Metronome: q = 120", but I've been in touch with them and they s""etronome: q = 120", but I've been in touch wi""tronome: q = 120", but I've""ronome: q ",0,0,0
752,392182,As far as I know MathSci has not edited any race related articles. If you think he is breaking his promise perhaps you should bring it up with him?,0,0,0
